entity,address,label,n_transactions,block_height_max-min,fee_mean,fee_median,fee_std,fee_min,fee_max,fee_max-min,size_mean,size_median,size_std,size_min,size_max,weight_mean,weight_median,weight_std,weight_min,weight_max,vin_sz_mean,vin_sz_median,vin_sz_std,vin_sz_min,vin_sz_max,vout_sz_mean,vout_sz_median,vout_sz_std,vout_sz_min,vout_sz_max,inputsAmount_mean,inputsAmount_median,inputsAmount_std,inputsAmount_min,inputsAmount_max,outputsAmount_mean,outputsAmount_median,outputsAmount_std,outputsAmount_min,outputsAmount_max
BitcoinVideoCasino.com,1EksUpeLAz1XJwPGea87eCimWGPPw2Xj1U,gambling,55.0,2499.0,62683.1273,10000.0,155880.4425,10000.0,770730.0,760730.0,4368.1455,258.0,13510.7794,189.0,73232.0,17472.5818,1032.0,54043.1175,756.0,292928.0,28.2,1.0,91.747,1.0,496.0,5.1636,2.0,19.5762,1.0,147.0,995733049.3818,104167300.0,2910082391.2861,700000.0,17728480656.0,995670366.2545,104157300.0,2909972216.5192,690000.0,17728186135.0
BitcoinVideoCasino.com,1NM4ya3cif3VyaB1ALGGSKjMvrEjxvQvts,gambling,69.0,9038.0,60660.6377,26829.0,136239.1247,9418.0,856380.0,846962.0,3468.8116,498.0,13227.031,191.0,84157.0,13875.2464,1992.0,52908.124,764.0,336628.0,22.1159,2.0,89.7745,1.0,570.0,5.7391,2.0,13.3554,1.0,108.0,2150657220.5507,450010000.0,5083866997.0962,34878.0,36112184893.0,2150596559.913,450000000.0,5083787777.1605,25460.0,36111900532.0
BitcoinVideoCasino.com,1BGBdvSyAY3961f6Y3YJZwRATbyL2NYY9x,gambling,69.0,16316.0,192567.9565,10000.0,853377.799,10000.0,7042230.0,7032230.0,8459.8551,486.0,19831.5499,191.0,84157.0,33839.4203,1944.0,79326.1997,764.0,336628.0,56.8551,3.0,134.4598,1.0,570.0,1.8696,2.0,0.3368,1.0,2.0,1580557619.2174,95887078.0,3728634479.3763,582135.0,20001441777.0,1580365051.2609,95877078.0,3728281007.0906,572135.0,20001000077.0
BitcoinVideoCasino.com,1GrR446YBr5LcvVro7ZikwAENFMiug4mEq,gambling,53.0,3631.0,209998.4906,20000.0,967849.0854,9386.0,7042230.0,7032844.0,7135.6226,226.0,21801.9917,191.0,91095.0,28542.4906,904.0,87207.9669,764.0,364380.0,47.7358,1.0,147.8498,1.0,617.0,2.4906,2.0,2.2789,1.0,14.0,1045640798.7925,24950617.0,2998428197.3633,840000.0,14001944696.0,1045430800.3019,24930617.0,2997858664.8604,820000.0,14001000036.0
BitcoinVideoCasino.com,1L6YwFbXrGo2ry8cBjagyqnSHcrt9Kixc6,gambling,58.0,4958.0,40206.7241,10000.0,95201.8717,10000.0,493300.0,483300.0,2285.2759,403.0,7229.2544,225.0,41232.0,9141.1034,1612.0,28917.0177,900.0,164928.0,14.8103,2.0,49.0554,1.0,279.0,1.9138,2.0,0.2807,1.0,2.0,3061943046.5345,2596144936.5,3164104283.992,51185000.0,10876372400.0,3061902839.8103,2596089381.5,3164079970.9136,51172100.0,10876345050.0
BitcoinVideoCasino.com,1DoqWaGxGwcnZYRR2Qyr64qfF9WcLR9qvQ,gambling,57.0,3348.0,116457.4737,10000.0,208427.7307,4179.0,807520.0,803341.0,8015.8421,668.0,18649.6899,191.0,79831.0,32063.3684,2672.0,74598.7597,764.0,319324.0,53.0877,3.0,126.7754,1.0,541.0,5.193,2.0,9.1334,1.0,59.0,1669115201.7018,39425189.0,3005470000.7454,50000.0,16215244805.0,1668998744.2281,39415189.0,3005438814.6898,30000.0,16215209169.0
BitcoinVideoCasino.com,1Lh7ZRhZ19BuW2Zr1zmrFVQspBghwynf5J,gambling,70.0,11038.0,153181.1429,10000.0,844023.4529,10000.0,7042230.0,7032230.0,5302.3714,355.0,17188.1567,191.0,91095.0,21209.4857,1420.0,68752.6269,764.0,364380.0,35.4286,2.0,116.5208,1.0,617.0,1.9,2.0,0.3,1.0,2.0,877167998.7286,7470825.5,2952679376.8353,591292.0,15001393580.0,877014817.5857,7460825.5,2952240301.8744,581292.0,15001000490.0
BitcoinVideoCasino.com,1QLFYGtACe3jRt8wZbCQZWGpXbkdWAhaGR,gambling,53.0,1262.0,67798.3019,25900.0,159052.1576,10000.0,711810.0,701810.0,4220.7358,226.0,14856.5324,191.0,65573.0,16882.9434,904.0,59426.1294,764.0,262292.0,28.1132,1.0,100.7093,1.0,444.0,1.8868,2.0,0.3168,1.0,2.0,784620327.5849,265745700.0,1888360155.7596,3616806.0,10001655879.0,784552529.283,265719800.0,1888216618.6084,3572806.0,10001000019.0
BitcoinVideoCasino.com,1KeWrxzsEZzYXdrv5KmV6otTj7grQMKGHE,gambling,57.0,4949.0,114117.9649,10000.0,244204.444,2000.0,988950.0,986950.0,9824.8772,340.0,23224.3883,190.0,98887.0,39299.5088,1360.0,92897.5532,760.0,395548.0,66.0,1.0,157.5169,1.0,670.0,1.7544,2.0,0.6564,1.0,5.0,594713415.9649,12720700.0,1791226707.2605,28471.0,10001759960.0,594599298.0,12710700.0,1791046144.9442,26471.0,10001000010.0
BitcoinVideoCasino.com,19uARKc8f1qVrL7P2hkroV9qCPgr1yazH4,gambling,62.0,4055.0,94654.9677,10000.0,189277.3651,10000.0,711740.0,701740.0,5838.3871,372.5,13935.4793,191.0,67328.0,23353.5484,1490.0,55741.9171,764.0,269312.0,39.0323,2.0,94.4999,1.0,456.0,1.8871,2.0,0.6745,1.0,6.0,582671737.2419,7679221.5,1364924919.1938,211298.0,6001617182.0,582577082.2742,7664221.5,1364760178.5264,200960.0,6001000012.0
BitcoinVideoCasino.com,1EDGMEsZtZ7Tp5mGemxsd4EoGHQAELVp1Z,gambling,61.0,12637.0,220696.2295,10000.0,908864.1242,10000.0,7042230.0,7032230.0,10015.541,258.0,23334.4485,191.0,91095.0,40062.1639,1032.0,93337.7939,764.0,364380.0,67.377,1.0,158.1985,1.0,617.0,1.9508,2.0,0.2162,1.0,2.0,1785392180.1311,8712409.0,4797060167.0601,1177435.0,28478932535.0,1785171483.9016,8682409.0,4796732912.2441,1167435.0,28478922535.0
