entity,address,label,n_transactions,block_height_max-min,fee_mean,fee_median,fee_std,fee_min,fee_max,fee_max-min,size_mean,size_median,size_std,size_min,size_max,weight_mean,weight_median,weight_std,weight_min,weight_max,vin_sz_mean,vin_sz_median,vin_sz_std,vin_sz_min,vin_sz_max,vout_sz_mean,vout_sz_median,vout_sz_std,vout_sz_min,vout_sz_max,inputsAmount_mean,inputsAmount_median,inputsAmount_std,inputsAmount_min,inputsAmount_max,outputsAmount_mean,outputsAmount_median,outputsAmount_std,outputsAmount_min,outputsAmount_max
Luno.com,383uKkymunEf2yMA9EeA3YkMHe29E7XKQ6,exchanges,9.0,2947.0,52777.1111,2987.0,140526.5696,330.0,450198.0,449868.0,15078.1111,193.0,41924.8047,192.0,133659.0,33812.1111,442.0,94012.1599,441.0,299718.0,88.6667,1.0,246.899,1.0,787.0,1.2222,1.0,0.4157,1.0,2.0,130334134.1111,9104086.0,343931875.0321,405501.0,1102981148.0,130281357.0,9101408.0,343791379.7569,405171.0,1102530950.0
Luno.com,3MD437wMBWChskbe39bWMmyLYtrqLPT7yo,exchanges,1186.0,2649.0,162486.63,35854.0,277192.4247,330.0,751340.0,751010.0,43786.05,6159.5,59335.8117,192.0,141387.0,103397.7,23757.0,128710.2358,441.0,300132.0,238.49,2.0,361.3343,1.0,824.0,100.72,137.0,82.2682,1.0,225.0,451673706.66,271947442.5,813357406.9037,14668.0,5588871075.0,451511220.03,271923800.0,813278774.6185,13891.0,5588831745.0
Luno.com,3F7vx3XFKD2C6bnWgSJvnrjmwG4E8xsLYV,exchanges,251.0,60393.0,428118.63,75057.0,950241.9409,281.0,5631300.0,5631019.0,62459.43,5841.5,63896.5306,189.0,141375.0,143560.86,22397.0,145772.1585,441.0,300076.0,367.6,3.0,379.1215,1.0,824.0,8.95,1.0,26.6448,1.0,198.0,2147951883.81,203097740.0,4463759682.5477,108467.0,23044957333.0,2147523765.18,202647446.0,4463322798.9945,107207.0,23040188608.0
Luno.com,37jDJ19vZ2KswpGJxGPh49b56eoZucguxX,exchanges,14.0,59451.0,594796.7143,25949.0,1420880.468,1537.0,5632350.0,5630813.0,55813.1429,1587.0,63771.1853,223.0,132209.0,129602.8571,6021.0,147357.3446,565.0,299977.0,329.2857,2.0,378.847,1.0,780.0,7.6429,2.0,15.2531,1.0,51.0,1314543700.0714,280202601.5,1738031391.7226,501992.0,5953127395.0,1313948903.3571,279969554.5,1736843744.2418,499862.0,5947495045.0
Luno.com,3Fz7e3bADVdqewsUXPtaz6pG4TvSaDHMR5,exchanges,320.0,27353.0,202555.77,8005.5,281392.0668,330.0,1200592.0,1200262.0,62725.96,1234.0,66428.685,190.0,141378.0,140331.58,3765.5,148294.1871,441.0,300057.0,368.72,4.0,391.2025,1.0,824.0,2.89,1.0,7.3361,1.0,51.0,1083335740.23,25704704.5,3015143625.6962,62435.0,18235414836.0,1083133184.46,25701945.5,3015059609.8692,59652.0,18235133430.0
Luno.com,39RPTbVrxpSf2qNCkfykgp8txqWuuEMoBQ,exchanges,282.0,30974.0,163777.06,13381.0,248571.6679,516.0,1200208.0,1199692.0,37446.26,2694.5,50864.5656,224.0,132428.0,85922.36,5796.5,117576.1712,569.0,300129.0,221.15,15.5,301.3353,1.0,781.0,1.19,1.0,0.417,1.0,3.0,5179599060.25,47253501.0,7174981255.5976,7015817.0,22159000914.0,5179435283.19,47250932.5,7174786302.8392,7014685.0,22158209890.0
Luno.com,3GhiVkPc5KCowof7Nj8hTF1fCaYNcfo6i1,exchanges,850.0,11453.0,218565.85,21382.0,307506.495,142.0,1200720.0,1200578.0,49254.88,1709.0,62785.3331,223.0,137215.0,111393.49,5966.5,140769.4524,565.0,300132.0,287.79,1.0,371.635,1.0,804.0,11.11,2.0,18.9166,1.0,84.0,2054018204.82,245127477.5,3885241004.6219,2124354.0,22159000914.0,2053799638.97,245113869.5,3885077869.1241,2124180.0,22158209890.0
Luno.com,18gwNbpSnN6yA8P3j2AjwVQiBVzkgvBuvJ,exchanges,39.0,150256.0,116163.8974,28548.0,157064.7595,2352.0,567574.0,565222.0,24226.0256,2274.0,34181.878,288.0,128697.0,56896.3333,6933.0,77780.2427,825.0,299655.0,139.5897,3.0,204.5388,1.0,763.0,18.5128,20.0,17.2595,1.0,52.0,8347876034.7949,1891087275.0,8425618006.1168,107578651.0,22169760244.0,8347759870.8974,1891076763.0,8425506197.5953,107576299.0,22169325476.0
Poloniex.com,17A16QmavnUfCW11DAApiJxp7ARnxN5pGX,exchanges,464901.0,475.0,102000.0,100000.0,14000.0,100000.0,200000.0,100000.0,399.4,289.0,182.5456,253.0,1199.0,1597.6,1156.0,730.1822,1012.0,4796.0,1.63,1.0,1.0738,1.0,7.0,3.6,3.0,1.995,3.0,17.0,1743241617.48,374465212.0,4710999461.3329,1979651.0,24633760756.0,1743139617.48,374365212.0,4710999696.4324,1879651.0,24633660756.0
Poloniex.com,12cgpFdJViXbwHbhrA3TuW1EGnL25Zqc3P,exchanges,130145.0,418.0,49938.56,23455.5,49246.4677,808.0,200000.0,199192.0,962.17,613.5,887.4736,223.0,4519.0,3848.68,2454.0,3549.8942,892.0,18076.0,5.1,3.0,5.0527,1.0,25.0,1.94,1.0,1.1473,1.0,5.0,343055545.34,28470913.5,823712069.1252,201281.0,3614413578.0,343005606.78,28420150.0,823700369.2577,197743.0,3614408713.0
Poloniex.com,1NYH8TchsaVv4qv1pZcaHbHYjgTvtkjb8M,exchanges,22468.0,13433.0,69070.9,21136.0,104442.1322,718.0,521900.0,521182.0,1913.81,1141.0,2239.2436,222.0,9019.0,7322.3,4018.0,9073.5147,572.0,36076.0,6.92,1.0,12.5624,1.0,50.0,21.1,2.0,32.4569,1.0,174.0,1145366557.33,68526480.5,3355491777.2678,42768.0,22934782044.0,1145297486.43,68500415.0,3355483983.2578,37476.0,22934770464.0
Poloniex.com,1GjF4VejdJ2n5eS6WPG2aNU7m5ygyqgmDc,exchanges,5911.0,8964.0,100739.09,27290.5,131434.696,1203.0,692863.0,691660.0,33210.22,4186.5,43333.3629,323.0,97210.0,132553.78,16746.0,173254.7688,965.0,385945.0,11.41,2.0,14.2078,1.0,50.0,943.35,19.0,1348.1289,1.0,2912.0,410100779.3,285000000.0,589362964.3886,6128771.0,3681411617.0,410000040.21,284783526.5,589367683.8368,6126882.0,3681329008.0
Poloniex.com,1Po1oWkD2LmodfkBYiAktwh76vkF93LKnh,exchanges,496655.0,49331.0,2877679.52,2964400.0,449778.6274,22338.0,2964400.0,2942062.0,26108.41,26893.0,4056.3463,259.0,26894.0,104430.34,107572.0,16245.6169,1036.0,107576.0,145.57,150.0,23.0201,1.0,150.0,1.35,1.0,3.2875,1.0,34.0,195591731.72,154133239.5,165591171.5853,598655.0,915654711.0,192714052.2,151168839.5,165549042.2327,498655.0,912690311.0
Poloniex.com,1LTBCyh9dKhNNZFaByPXfrkeuAD7yr6A4b,exchanges,25708.0,14763.0,32200.0,40000.0,15657.586,10000.0,50000.0,40000.0,276.47,258.0,19.4507,257.0,297.0,1105.88,1032.0,77.8027,1028.0,1188.0,1.0,1.0,0.0,1.0,1.0,2.49,2.0,0.4999,2.0,3.0,31205835.1,58962405.0,30540687.9986,55430.0,62901190.0,31173635.1,58922405.0,30552367.833,15430.0,62891190.0
Poloniex.com,1oiAmCXRBvZeybXNYNzwkteTwj2QcCpzQ,exchanges,2849.0,705.0,17335.42,8985.0,17978.3975,419.0,96204.0,95785.0,3424.63,3533.0,1803.7356,257.0,9026.0,13698.52,14132.0,7214.9426,1028.0,36104.0,4.49,1.0,12.1157,1.0,50.0,79.08,101.0,40.2705,1.0,101.0,7848724302.09,4419537418.5,9486623597.8201,604550.0,30000000000.0,7848706966.67,4419506178.5,9486622784.5742,604117.0,29999968725.0
Poloniex.com,16izjT2FKjNZ8JADnyUumGfrQuNVsuLxos,exchanges,2095.0,16239.0,236204.44,201275.0,134268.4051,154600.0,1389044.0,1234444.0,9148.23,8143.0,2907.1167,6323.0,19907.0,36351.75,32201.0,11644.0159,24736.0,79628.0,1.59,1.0,0.8843,1.0,5.0,270.36,242.5,86.8641,182.0,594.0,890290633.79,713175528.5,451384115.5326,21151101.0,3344697587.0,890054429.35,712987203.5,451365641.4212,19762057.0,3344481712.0
Poloniex.com,1EXmV9drRjrnLXL57KN19MBjAQStduYYvw,exchanges,1703.0,572.0,82350.25,84505.0,41757.4014,9563.0,260892.0,251329.0,3007.96,3521.0,1240.8495,513.0,7544.0,11718.01,13757.0,4978.8234,1725.0,30176.0,2.14,1.0,5.7949,1.0,42.0,79.2,101.0,37.0656,1.0,101.0,4666534966.57,3807787399.0,3853958171.5463,5628399.0,9999382726.0,4666452616.32,3807689482.0,3853963366.474,5615197.0,9999284804.0
Poloniex.com,1A7zL26pDP9Pohufskric6TABvp7KAEawF,exchanges,1855.0,33996.0,617381.29,384341.0,690369.9557,4985.0,3460605.0,3455620.0,15254.62,8824.5,13855.1527,849.0,46410.0,60972.76,35298.0,55468.152,3069.0,185640.0,19.15,5.0,19.7309,1.0,50.0,356.03,11.0,479.8553,1.0,1389.0,2392773771.49,939762804.5,3212828433.6179,6255911.0,19679997323.0,2392156390.2,939742076.0,3212406931.1061,6175253.0,19678088961.0
Poloniex.com,1FLDCfr9iG7n6bAdGsqBXmhaLgC4aSze72,exchanges,32790.0,986.0,99276.4,100000.0,7199.7291,27640.0,100000.0,72360.0,291.47,280.0,109.6036,279.0,1382.0,1165.88,1120.0,438.4144,1116.0,5528.0,1.0,1.0,0.0,1.0,1.0,2.34,2.0,3.383,2.0,36.0,2103875.7,105430.0,19884283.6524,105430.0,199950000.0,2004599.3,5430.0,19891483.3815,5430.0,199922360.0
