,entity,address,label,n_transactions,block_height_max-min,fee_mean,fee_median,fee_std,fee_min,fee_max,fee_max-min,size_mean,size_median,size_std,size_min,size_max,weight_mean,weight_median,weight_std,weight_min,weight_max,vin_sz_mean,vin_sz_median,vin_sz_std,vin_sz_min,vin_sz_max,vout_sz_mean,vout_sz_median,vout_sz_std,vout_sz_min,vout_sz_max,inputsAmount_mean,inputsAmount_median,inputsAmount_std,inputsAmount_min,inputsAmount_max,outputsAmount_mean,outputsAmount_median,outputsAmount_std,outputsAmount_min,outputsAmount_max
1284,Binance.com,bc1qtvj9lejajxwa8u7034036qruqmd4vdl8fa0ql0,exchanges,4.0,44.0,146972.25,95000.0,137782.6314,18489.0,379400.0,360911.0,6126.75,2487.5,7277.5899,962.0,18570.0,24177.75,9508.0,29110.4351,3742.0,73953.0,2.75,3.0,1.0897,1.0,4.0,176.75,60.5,229.5619,16.0,570.0,1454039043.5,1114694030.5,1431974739.3949,1008113.0,3585760000.0,1453892071.25,1114599030.5,1431849119.6474,989624.0,3585380600.0
1285,Binance.com,bc1qf6f2ydl8dm0dwvpns0wfjvn2vzevykyequuf8r,exchanges,4.0,68.0,134677.75,172150.0,67130.7153,18511.0,175900.0,157389.0,5989.0,1802.5,7276.408,1759.0,18592.0,23707.0,7025.5,29060.5897,6736.0,74041.0,2.75,3.0,1.0897,1.0,4.0,170.75,41.5,227.0566,36.0,564.0,1913048252.5,2045183599.5,1294701543.7285,1666629.0,3560159182.0,1912913574.75,2045011299.5,1294644276.3547,1648118.0,3559983582.0
1286,Binance.com,bc1qnmyu4v3zffefghgx3k62aldmtqtlzdn7vz93yd,exchanges,4.0,39.0,152327.75,178500.0,80516.2149,18511.0,233800.0,215289.0,6266.75,2319.0,7119.0791,1837.0,18592.0,24412.25,8296.5,28667.555,7015.0,74041.0,4.0,4.5,2.1213,1.0,6.0,173.75,45.0,225.3213,41.0,564.0,7190981910.25,2051954988.5,10175507278.9641,1666629.0,24658351035.0,7190829582.5,2051776488.5,10175455502.6343,1648118.0,24658117235.0
1287,Binance.com,bc1qq68e6f0c9rda5a76h3d4r6mrxcnxny6kg8p7tt,exchanges,4.0,29.0,102227.75,122450.0,50358.7337,16811.0,147200.0,130389.0,5486.75,1722.5,6585.195,1610.0,16892.0,20728.25,5429.0,26857.2665,4814.0,67241.0,4.5,5.5,2.0616,1.0,6.0,150.0,27.5,215.3869,22.0,523.0,465158871.25,389539396.0,388461204.4196,1968974.0,1079587719.0,465056643.5,389403596.0,388431680.9257,1952163.0,1079467219.0
1288,Binance.com,bc1q59scxc9xzcq48vaplvene5vrednsvex96l6u9s,exchanges,4.0,20.0,79152.75,89650.0,41359.7582,16811.0,120500.0,103689.0,5113.75,1447.0,6808.5649,669.0,16892.0,19803.25,4648.0,27400.2789,2676.0,67241.0,3.0,2.5,2.1213,1.0,6.0,145.5,21.5,217.9616,16.0,523.0,619876767.0,625933499.0,538626605.44,1968974.0,1225671096.0,619797614.25,625839749.0,538588058.9113,1952163.0,1225558796.0
1289,Binance.com,bc1q5qftr6ej264ey2srky006kx62wfjlaj0qnahf4,exchanges,4.0,20.0,87002.75,105350.0,41287.9997,16811.0,120500.0,103689.0,5192.25,1447.0,6758.4922,983.0,16892.0,20117.25,4648.0,27208.7331,3932.0,67241.0,3.25,3.0,1.9203,1.0,6.0,146.75,21.5,217.2284,21.0,523.0,843421028.0,1073022021.0,489815302.5428,1968974.0,1225671096.0,843334025.25,1072912571.0,489774886.4673,1952163.0,1225558796.0
1290,Binance.com,bc1q8t30r89j5eav8vx9w3rumqwmc8drsz00lnxxa2,exchanges,4.0,20.0,90077.75,110800.0,43091.9817,16811.0,121900.0,105089.0,5284.5,1536.0,6703.4268,1174.0,16892.0,20240.25,4840.5,27137.8749,4039.0,67241.0,4.0,4.5,1.8708,1.0,6.0,146.0,22.0,217.6706,17.0,523.0,1968953588.25,2094782289.5,1492002150.8135,1968974.0,3684280800.0,1968863510.5,2094661089.5,1491973284.7852,1952163.0,3684179700.0
1291,Binance.com,bc1qde85knpn9p937u5d82s4mzckva5emrqu2gukn3,exchanges,4.0,20.0,89902.75,110450.0,43048.2633,16811.0,121900.0,105089.0,5262.75,1536.0,6716.8562,1087.0,16892.0,20234.25,4840.5,27141.4586,4015.0,67241.0,3.5,3.5,2.0616,1.0,6.0,147.75,23.0,216.6522,22.0,523.0,1173833416.5,791693916.0,1181074149.3128,1968974.0,3109976860.0,1173743513.75,791583466.0,1181045005.1404,1952163.0,3109854960.0
1292,Binance.com,bc1qupr2e3npjwh0khv93gqc49qlsgdycrr92c6a4p,exchanges,4.0,20.0,82577.75,95800.0,43131.6025,16811.0,121900.0,105089.0,5168.75,1536.0,6776.9983,711.0,16892.0,19941.5,4840.5,27320.5464,2844.0,67241.0,3.25,3.0,2.2776,1.0,6.0,146.0,22.0,217.6706,17.0,523.0,1074416822.25,592860727.5,1248123384.1043,1968974.0,3109976860.0,1074334244.5,592764927.5,1248090958.9455,1952163.0,3109854960.0
1293,Binance.com,bc1q2n9y04g8an9t8wycptv0kajnt7zzcqhqfy9g0m,exchanges,4.0,43.0,241769.5,269900.0,81757.6626,105078.0,322200.0,217122.0,6714.75,3281.0,6285.5916,2703.0,17594.0,26125.5,11846.5,25373.6699,10760.0,70049.0,4.5,4.0,2.958,1.0,9.0,187.25,75.0,203.7957,59.0,540.0,2367768138.0,1843648496.0,2188894840.5804,5182716.0,5778592844.0,2367526368.5,1843378596.0,2188830125.7508,5077638.0,5778270644.0
1294,Binance.com,bc1q4meds6dupclcv3tksplzsf809rcxm6snlc232k,exchanges,4.0,28.0,149343.5,144450.0,31611.6304,112974.0,195500.0,82526.0,6281.0,2306.5,7313.5491,1601.0,18910.0,23668.25,7107.0,29831.9978,5146.0,75313.0,5.75,4.0,5.1174,1.0,14.0,167.75,34.0,238.678,22.0,581.0,2408935481.0,398777868.0,3711954264.7544,5980723.0,8832205465.0,2408786137.5,398600018.0,3711965060.0204,5867749.0,8832076765.0
1295,Binance.com,bc1q7usxuxuclzu5qp9thv8x88506xh8hrfc4qft2c,exchanges,4.0,32.0,179085.0,175050.0,21893.6218,153540.0,212700.0,59160.0,5733.0,2057.0,6589.1153,1677.0,17141.0,22682.25,7892.0,26309.0014,6708.0,68237.0,2.5,3.0,0.866,1.0,3.0,165.75,49.5,208.0677,38.0,526.0,3456339035.75,1691184249.0,4087025479.5254,8574554.0,10434413091.0,3456159950.75,1690986799.0,4087028760.4314,8421014.0,10434245191.0
1296,Binance.com,bc1q7z5ta9jqyyjdm0nfngwejeemst0yrhqwsrs7yn,exchanges,4.0,27.0,196060.0,192200.0,33770.576,153540.0,246300.0,92760.0,6125.5,2728.0,6383.8885,1905.0,17141.0,23363.5,8966.5,25924.2916,7284.0,68237.0,4.75,3.0,4.2647,1.0,12.0,167.5,49.5,206.9909,45.0,526.0,849104474.25,867593492.0,581564952.6664,8574554.0,1652656359.0,848908414.25,867369242.0,581553914.2697,8421014.0,1652474159.0
1297,Binance.com,bc1qd4revpqput9hp98083zqsq6dvhkhenzyl9jnjd,exchanges,4.0,19.0,144733.5,161200.0,35128.6559,84400.0,172134.0,87734.0,5859.25,1652.0,7712.0518,926.0,19207.0,23188.75,6441.5,30805.3773,3371.0,76501.0,2.0,2.0,0.7071,1.0,3.0,169.75,39.5,237.5851,19.0,581.0,1117767422.5,807052015.5,1151157722.5038,9063948.0,2847901711.0,1117622689.0,806928615.5,1151144437.011,8891814.0,2847741711.0
1298,Binance.com,bc1qvfag9anytjyl8s66ed6g49aw6s79lzn30u46vt,exchanges,4.0,15.0,218425.0,274550.0,122972.5249,8800.0,315800.0,307000.0,2291.75,2867.0,1226.7743,192.0,3241.0,8751.5,10971.5,4878.5969,438.0,12625.0,3.5,4.0,1.6583,1.0,5.0,54.5,69.0,31.6662,1.0,79.0,3290221454.75,958349396.5,4610030940.9325,155850.0,11244031176.0,3290003029.75,958074846.5,4609966058.7652,147050.0,11243715376.0
1299,Binance.com,bc1q00slvcvu9xqr2qxmm4j4musnlu824f6e2d7hs3,exchanges,4.0,53.0,294469.5,277750.0,145042.9671,112500.0,509878.0,397378.0,6146.25,2858.0,6688.406,1206.0,17663.0,24256.5,11105.0,26764.7492,4491.0,70325.0,3.0,3.5,1.2247,1.0,4.0,176.25,69.5,212.7479,23.0,543.0,1826589151.5,1550109951.5,1570382008.7072,12415567.0,4193721136.0,1826294682.0,1549937401.5,1570410561.3196,11905689.0,4193398236.0
1300,Binance.com,bc1qvfzrk824yqaywpeez0rzv2lf5vne9dpz2pdx7q,exchanges,4.0,18.0,288574.0,264000.0,82792.1145,201400.0,424896.0,223496.0,6431.0,2962.5,6568.2538,2014.0,17785.0,24992.75,10551.0,26474.1343,8056.0,70813.0,3.75,3.0,2.681,1.0,8.0,181.5,64.0,209.9256,53.0,545.0,1528283818.25,964966732.0,1585912434.8906,13138031.0,4170063778.0,1527995244.25,964735882.0,1585945990.0423,12713135.0,4169796078.0
1301,Binance.com,bc1qns5wfv0nqurl4wlveh8jwv9zxukple96pvp62h,exchanges,4.0,48.0,288854.0,227850.0,163223.489,144000.0,555716.0,411716.0,6522.5,2319.5,7759.3155,1523.0,19928.0,25841.0,9110.0,30988.6351,5759.0,79385.0,2.0,2.0,0.7071,1.0,3.0,191.25,60.0,241.0937,37.0,608.0,1547481473.5,1356892232.5,1328350361.5399,171739452.0,3304401977.0,1547192619.5,1356471024.5,1328412695.571,171595452.0,3304232977.0
1302,Binance.com,bc1qzlgt9gh502a5cj74qedaj472w5van8dg5duurw,exchanges,4.0,922.0,187042.75,236700.0,104348.2987,8071.0,266700.0,258629.0,2260.75,2487.0,1332.4805,192.0,3877.0,7502.5,9457.5,4119.6145,438.0,10657.0,6.25,4.0,5.9319,1.0,16.0,40.75,51.0,23.5093,1.0,60.0,861309932.0,457155667.0,985594034.5317,142081.0,2530786313.0,861122889.25,456909517.0,985540054.3786,134010.0,2530538513.0
1303,Binance.com,bc1q2a6sc950lg6cfrcnh4e0rktjqgcjplumkgv6p7,exchanges,4.0,117.0,185226.25,195550.0,71389.9805,76205.0,273600.0,197395.0,5613.25,2624.5,5625.3619,1882.0,15322.0,21881.5,9685.0,22602.7091,7195.0,60961.0,3.0,2.0,2.4495,1.0,7.0,160.25,63.0,179.5848,44.0,471.0,700566970.25,657289660.5,158140604.5887,542800561.0,944887999.0,700381744.0,657047360.5,158115646.5964,542724356.0,944707899.0
1304,Binance.com,bc1qx7qt70g56uad80nem0gwaxfrw3zv4pckwav9pm,exchanges,4.0,50.0,217922.75,195945.5,96280.1039,109300.0,370500.0,261200.0,6785.5,2841.5,7661.6914,1497.0,19962.0,26407.0,10869.5,30906.0226,4368.0,79521.0,3.25,3.5,1.479,1.0,5.0,193.5,71.5,241.0337,23.0,608.0,926146542.5,633930928.5,947821371.5586,28145556.0,2408578757.0,925928619.75,633636333.0,947806634.0084,28036256.0,2408405557.0
1305,Binance.com,bc1q6hwtc0enm57vp0wekh6dvfsfl8qd26v0spu4jx,exchanges,4.0,50.0,204422.75,175295.5,105677.0205,96600.0,370500.0,273900.0,6589.75,2634.0,7793.8804,1129.0,19962.0,25865.5,10039.5,31263.1763,3862.0,79521.0,2.75,3.0,1.0897,1.0,4.0,189.75,65.0,243.4783,21.0,608.0,755276475.25,744161482.0,484229252.5111,176399270.0,1356383667.0,755072052.5,743927932.0,484207257.0435,176180579.0,1356251767.0
1306,Binance.com,bc1q6pnwh6dnsshkxx3rr5veewyenre43ayrgc3ju9,exchanges,4.0,70.0,249244.0,262288.0,58439.5312,161200.0,311200.0,150000.0,6271.75,3339.0,6074.0324,1694.0,16715.0,24272.5,12057.0,24508.0622,6443.0,66533.0,3.75,2.5,3.1125,1.0,9.0,176.25,78.0,193.9683,38.0,511.0,1008116023.5,756862670.0,808934783.5457,176911116.0,2341827638.0,1007866779.5,756561220.0,808974352.0069,176678240.0,2341666438.0
1307,Binance.com,bc1qp95peare2f8yla70m2tdtmtndad7ym766gjlpj,exchanges,4.0,48.0,202047.75,196295.5,116273.4389,45100.0,370500.0,325400.0,6546.25,2845.0,7836.343,533.0,19962.0,25771.0,10882.0,31376.6383,1799.0,79521.0,2.75,3.0,1.299,1.0,4.0,188.5,69.5,244.5552,7.0,608.0,2694240822.0,793739070.0,3662936708.6592,176399270.0,9013085878.0,2694038774.25,793531270.0,3662946589.9568,176180579.0,9012911978.0
1308,Binance.com,bc1qy9ezdlch3g70vcesjfg6ma2knfhpxumlm8j0ec,exchanges,4.0,77.0,221550.75,244250.0,129646.3635,19603.0,378100.0,358497.0,7189.25,3339.5,7240.4104,2394.0,19684.0,28265.0,12867.5,29039.2366,8916.0,78409.0,3.25,3.5,1.479,1.0,5.0,206.25,84.5,228.525,55.0,601.0,5706744138.75,5667504124.0,4437836429.7231,177258919.0,11314709388.0,5706522588.0,5667203624.0,4437734655.6079,177239316.0,11314443788.0
1309,Binance.com,bc1q9tmhvgfkezpcphgq89vugqa7z49d570dh45r68,exchanges,4.0,58813.0,259407.5,255968.0,40338.2595,217200.0,308494.0,91294.0,2721.0,2787.5,353.2627,2171.0,3138.0,10314.0,10176.5,1560.6769,8684.0,12219.0,4.0,2.5,2.9155,2.0,9.0,65.0,68.0,16.0935,42.0,82.0,6365973011.25,5063417501.0,4291184585.9759,1923161797.0,13413895246.0,6365713603.75,5063118336.0,4291195723.5646,1922944597.0,13413673146.0
1310,Binance.com,bc1qad3d95ddk8gxm48gp5gwzl0mtfw5d97j72ypj8,exchanges,4.0,19.0,127740.5,161350.0,62565.9957,19762.0,168500.0,148738.0,6409.75,2081.5,7763.0188,1633.0,19843.0,24663.25,6709.0,31398.0347,6190.0,79045.0,5.5,5.0,3.5707,1.0,11.0,172.5,28.0,251.4384,26.0,608.0,1391082991.25,1165964220.0,810020057.5557,543152352.0,2689251173.0,1390955250.75,1165802870.0,809979199.7397,543132590.0,2689082673.0
1311,Binance.com,bc1qy6j7cwyrfr9kk7xnwswhr6y6j66hk8dj9yudd5,exchanges,4.0,25.0,119006.75,136350.0,62245.4427,19027.0,184300.0,165273.0,5960.25,1733.0,7594.4669,1267.0,19108.0,23590.5,6762.5,30333.5825,4732.0,76105.0,3.25,3.5,1.479,1.0,5.0,168.25,32.5,239.4884,25.0,583.0,2683674334.75,1955744596.0,2446967097.6167,184440922.0,6638767225.0,2683555328.0,1955575346.0,2446951424.1342,184421895.0,6638648725.0
1312,Binance.com,bc1q0h5psw9uhlrkfush6z9zyxw4qw6knycauj5qkc,exchanges,4.0,22.0,215553.0,218600.0,59256.8091,139212.0,285800.0,146588.0,5937.0,3209.0,5583.221,1781.0,15549.0,22693.5,10890.5,22673.4271,7124.0,61869.0,4.25,2.0,4.5484,1.0,12.0,162.75,63.5,180.0019,50.0,474.0,957999353.0,680099066.0,794234543.0134,188457854.0,2283341426.0,957783800.0,679880466.0,794184732.9107,188318642.0,2283055626.0
1313,Binance.com,bc1q0j95ea4flphsf395fv32vgxhshwnsl5fhsylka,exchanges,4.0,7966.0,255851.25,322155.0,149949.4416,3850.0,375245.0,371395.0,2745.25,3370.0,1510.0065,191.0,4050.0,10249.0,12827.5,5839.3179,437.0,14904.0,3.75,3.5,2.3848,1.0,7.0,66.75,82.5,40.8557,1.0,101.0,4868530652.75,1343370763.0,6911818362.212,111195.0,16787269890.0,4868274801.5,1343001485.5,6911792283.7733,107345.0,16786988890.0
1314,Binance.com,bc1q8hfgtqwe2pqlrwwnr6qu8kfadc2l6e6s3eu82p,exchanges,4.0,62.0,199869.0,216000.0,120119.2311,18376.0,349100.0,330724.0,6708.0,3224.5,6824.69,1926.0,18457.0,26178.75,11923.0,27422.3558,7368.0,73501.0,3.5,2.5,2.6926,1.0,8.0,192.5,76.0,220.138,45.0,573.0,910477004.5,1126561403.5,418091139.6187,192691548.0,1196093663.0,910277135.5,1126345403.5,417986121.3455,192673172.0,1195744563.0
1315,Binance.com,bc1q9k50tmcvymxh03eal5mm7lxmu8e7la2v5h32uq,exchanges,4.0,19.0,117457.75,144950.0,58278.2284,17431.0,162500.0,145069.0,5691.25,1924.0,6832.4341,1405.0,17512.0,21950.5,6230.5,27582.0761,5620.0,69721.0,4.75,4.0,3.2692,1.0,10.0,152.5,27.5,218.5389,24.0,531.0,1404461894.75,1051727123.0,1049526335.1192,361490423.0,3152902910.0,1404344437.0,1051571173.0,1049498112.4178,361472992.0,3152762410.0
1316,Binance.com,bc1qk2vhacm5trncrdccyvuzx6uwr2cyxuufwjsddm,exchanges,4.0,71.0,150345.25,174750.0,96520.8487,681.0,251200.0,250519.0,1598.5,1830.0,892.043,223.0,2511.0,6226.0,6984.0,3528.3055,892.0,10044.0,2.75,3.0,1.0897,1.0,4.0,36.25,40.0,24.3246,2.0,63.0,1067167350.0,990698833.0,928637535.0096,6130200.0,2281141534.0,1067017004.75,990524083.0,928577419.0979,6129519.0,2280890334.0
1317,Binance.com,bc1qfrn2ahur2ukghqnl75cnklavsz2k0hwkrdq9fe,exchanges,4.0,21.0,200504.0,198658.0,35290.3478,154500.0,250200.0,95700.0,4942.75,2434.0,4822.0862,1628.0,13275.0,19362.25,9248.5,19337.5909,6179.0,52773.0,2.75,3.0,1.0897,1.0,4.0,138.5,58.5,151.8659,36.0,401.0,541737633.25,507986404.0,292861794.3927,202301345.0,948676380.0,541537129.25,507802854.0,292847569.8894,202116629.0,948426180.0
1318,Binance.com,bc1qhq7df7tzfqqsajl6l30u7zwk0p08z74s88zfc7,exchanges,4.0,19.0,184179.0,184808.0,20551.183,154500.0,212600.0,58100.0,4801.0,2150.5,4899.5507,1628.0,13275.0,18712.0,7948.0,19682.2688,6179.0,52773.0,2.5,2.5,1.118,1.0,4.0,135.25,52.0,153.5763,36.0,401.0,365467658.25,289205001.0,188465321.5902,202301345.0,681159286.0,365283479.25,289006251.0,188479139.2321,202116629.0,681004786.0
1319,Binance.com,bc1qd0xscxpgu0gvdsn5yqahtz03zplaj7qn7rqjas,exchanges,4.0,17.0,174140.0,204900.0,101234.1336,7260.0,279500.0,272240.0,1913.75,2212.5,1050.3179,191.0,3039.0,6997.25,8193.0,3985.0155,437.0,11166.0,4.0,4.0,2.2361,1.0,7.0,39.75,49.0,23.0909,1.0,60.0,6554371800.5,1479556299.0,9664087939.4969,274000.0,23258100604.0,6554197660.5,1479351399.0,9664022295.8215,266740.0,23257821104.0
1320,Binance.com,bc1qpwszdkhy65sxff9hf7wcht6e35h9hcr0kmrhzj,exchanges,4.0,16.0,244326.5,242750.0,21825.5677,216300.0,275506.0,59206.0,6735.75,2510.0,7521.1175,2163.0,19760.0,26692.5,9702.5,30038.0372,8652.0,78713.0,2.75,3.0,1.299,1.0,4.0,195.5,59.0,238.1643,56.0,608.0,2041810264.75,1828503354.0,1518041015.1965,202908880.0,4307325471.0,2041565938.25,1828278054.0,1518044915.84,202633374.0,4307074271.0
1321,Binance.com,bc1qk7g2ykxeqtmexhwknnerxnqamk8n9796mh4jc3,exchanges,4.0,51.0,127346.0,108500.0,86595.0019,28400.0,263984.0,235584.0,5409.0,1208.0,7821.4215,283.0,18937.0,21307.5,4338.5,31275.1336,1132.0,75421.0,1.75,1.0,1.299,1.0,4.0,158.25,25.5,242.5019,4.0,578.0,258274961.5,151744241.5,230054761.0502,81123939.0,648487424.0,258147615.5,151598049.5,230037740.6848,81035739.0,648358624.0
1322,Binance.com,bc1qqs98t4ezzztanfw49va3c36m2lc3zcqzyq429z,exchanges,4.0,15.0,162296.0,148500.0,65168.0631,88200.0,263984.0,175784.0,5819.75,1689.0,7580.882,964.0,18937.0,22706.0,5938.5,30456.0423,3526.0,75421.0,2.75,2.5,1.7854,1.0,5.0,166.25,31.0,237.7629,25.0,578.0,1009159356.75,425987953.5,1227483165.1283,81123939.0,3103537581.0,1008997060.75,425791561.5,1227480868.8758,81035739.0,3103369381.0
1323,Binance.com,bc1qdjlq74adshxsql6d7j9s097epx5m00t22z9nlt,exchanges,4.0,33.0,227836.0,239550.0,56084.6226,141300.0,290944.0,149644.0,6178.0,2476.0,6992.8402,1495.0,18265.0,24382.75,9574.0,27966.8819,5650.0,72733.0,2.5,2.0,1.5,1.0,5.0,178.0,60.0,217.8681,37.0,555.0,4336510651.75,1476086770.5,5845652166.5088,114916938.0,14278952128.0,4336282815.75,1475906570.5,5845633735.4516,114625994.0,14278692128.0
1324,Binance.com,bc1qh328tng42q9qaljwxwfyz7k6fyuanmswjd40ys,exchanges,4.0,12.0,284486.0,275472.0,57220.8318,215100.0,371900.0,156800.0,6785.25,3321.5,6654.4881,2233.0,18265.0,26648.25,12629.0,26704.8414,8602.0,72733.0,3.0,3.0,1.5811,1.0,5.0,194.0,81.0,209.049,59.0,555.0,6263864514.5,5330794496.0,6035266720.0397,114916938.0,14278952128.0,6263580028.5,5330500996.0,6035247460.607,114625994.0,14278692128.0
1325,Binance.com,bc1qzrxq5807m9vwm6jvems4phgvzmt8x9apgj0kwk,exchanges,4.0,13.0,285761.0,275472.0,55697.0929,220200.0,371900.0,151700.0,6858.0,3321.5,6605.7352,2524.0,18265.0,26697.75,12629.0,26671.5078,8800.0,72733.0,3.75,4.5,1.6394,1.0,5.0,192.75,81.0,209.8659,54.0,555.0,6236840432.25,5276746331.5,6060071499.5542,114916938.0,14278952128.0,6236554671.25,5276450281.5,6060053185.9508,114625994.0,14278692128.0
1326,Binance.com,bc1qupn3d6hc4re78946fv7slrvl2etqsqq2lt4yqs,exchanges,4.0,157.0,130493.5,158950.0,74070.769,5574.0,198500.0,192926.0,1673.5,1832.5,421.8854,962.0,2067.0,6120.25,6349.0,1475.4637,3848.0,7935.0,4.5,5.0,1.5,2.0,6.0,30.5,33.0,18.554,2.0,54.0,4788600302.0,692090559.5,7505369026.4803,993833.0,17769226256.0,4788469808.5,691915309.5,7505346651.0225,988259.0,17769060356.0
1327,Binance.com,bc1qrjxdkhc8jt0lgtk5ecsheag5rwku8vx96z992a,exchanges,4.0,78.0,285230.5,316561.0,80164.4734,152900.0,354900.0,202000.0,6321.0,3570.5,5749.3038,1933.0,16210.0,24632.25,13953.5,23247.4357,6109.0,64513.0,3.5,3.0,2.1794,1.0,7.0,176.0,94.0,182.8032,27.0,489.0,1479778706.5,1163068326.5,1197511944.6308,205301580.0,3387676593.0,1479493476.0,1162814426.5,1197501756.556,205011258.0,3387333793.0
1328,Binance.com,bc1q3jsaucjvqvtjj0zrewlq3gr94ay9fw4ptdumvv,exchanges,4.0,12.0,265512.5,267700.0,17962.2651,239850.0,286800.0,46950.0,5508.5,3022.0,4564.7304,2584.0,13406.0,21542.75,11269.0,18337.8319,10336.0,53297.0,3.25,3.0,1.9203,1.0,6.0,153.0,69.5,145.494,68.0,405.0,3588693443.25,3855083841.5,2694455578.2786,117504838.0,6527101252.0,3588427930.75,3854816141.5,2694437941.3677,117264988.0,6526814452.0
1329,Binance.com,bc1qugc74sludaq6hwgyc0guc7ddxgvthj66smf0p4,exchanges,4.0,10.0,149482.5,170650.0,88330.9567,10230.0,246400.0,236170.0,1599.25,1789.0,902.9098,192.0,2627.0,5984.5,6823.0,3520.6707,438.0,9854.0,2.0,2.0,0.7071,1.0,3.0,39.25,45.5,24.232,1.0,65.0,286475511.25,294176036.5,206705943.1811,259100.0,557290872.0,286326028.75,293981336.5,206629892.1892,248870.0,557092572.0
1330,Binance.com,bc1q4zsfxk682khnzue5fhlwfz3wqa5dr5uex7qc47,exchanges,4.0,13.0,166348.5,167950.0,62179.6306,77800.0,251694.0,173894.0,4752.25,2083.5,5404.545,778.0,14064.0,18115.75,6711.0,21883.9777,3112.0,55929.0,3.75,3.5,2.7726,1.0,7.0,128.5,34.0,172.471,19.0,427.0,1098793847.0,1173671430.5,657055606.5761,117989554.0,1929842973.0,1098627498.5,1173542080.5,657086189.419,117737860.0,1929687973.0
1331,Binance.com,bc1qufzphhq7et2dvt5zh2ly7aewhtsex235g9qul5,exchanges,4.0,21.0,172855.0,151750.0,159500.0786,10120.0,377800.0,367680.0,1873.25,1640.0,1658.6019,191.0,4022.0,6919.25,6066.5,6369.8282,437.0,15107.0,2.75,2.5,1.7854,1.0,5.0,44.25,38.0,42.5287,1.0,100.0,3656874066.0,2063113827.5,4269320987.4424,30997777.0,10470270832.0,3656701211.0,2062969267.5,4269170444.3897,30973277.0,10469893032.0
1332,Binance.com,bc1qmh2xm0l0yu5884jpcfu55lskul8nqteyy02c0j,exchanges,4.0,31.0,234100.5,235479.0,87436.8957,111600.0,353844.0,242244.0,6468.5,2509.5,7686.5239,1116.0,19739.0,25463.0,9379.5,30769.5603,4464.0,78629.0,2.75,2.5,1.7854,1.0,5.0,183.75,55.5,237.7408,29.0,595.0,4907909518.75,2412958216.5,5894859232.6531,123849579.0,14681872063.0,4907675418.25,2412772266.5,5894870340.7352,123495735.0,14681661405.0
1333,Binance.com,bc1qgxp3vtd5vfh02vh5tnqd8q0zp3mkxulq05fxzt,exchanges,4.0,15.0,327603.25,337605.5,36863.4507,268704.0,366498.0,97794.0,7276.0,3091.5,7605.5178,2479.0,20442.0,28773.25,12039.0,30425.7349,9574.0,81441.0,2.75,2.5,1.479,1.0,5.0,206.75,83.0,231.995,53.0,608.0,7779290085.0,2616888834.5,10486219287.1179,209871539.0,25673511132.0,7778962481.75,2616551229.0,10486252753.5562,209505041.0,25673242428.0
1334,Binance.com,bc1q70qz9a8xy05ja7tspqjngf94vsa0sawa6u0cqp,exchanges,4.0,17.0,234672.5,198363.5,79760.4062,171235.0,370728.0,199493.0,6285.25,1970.0,7684.6616,1608.0,19593.0,24568.0,7064.0,30878.9223,6099.0,78045.0,2.75,2.5,1.479,1.0,5.0,180.25,43.0,241.2098,37.0,598.0,1653396784.0,1719067162.5,1196622760.022,211107990.0,2964344821.0,1653162111.5,1718888224.0,1196668868.1844,210737262.0,2964134736.0
1335,Binance.com,bc1qg7elql6fedj9r0l8ht528mwtt0evs7hc7g60ck,exchanges,4.0,16.0,240972.25,203259.5,75375.7399,186642.0,370728.0,184086.0,6341.5,1970.0,7650.9689,1833.0,19593.0,24793.0,7243.0,30746.5229,6641.0,78045.0,2.75,2.5,1.479,1.0,5.0,182.0,46.5,240.2093,37.0,598.0,1561051925.0,1534377444.5,1275275879.2549,211107990.0,2964344821.0,1560810952.75,1534185906.5,1275320434.3513,210737262.0,2964134736.0
1336,Binance.com,bc1q3mlqeqzekmmxc9fy0hfugpd6e4sq385gp2wnax,exchanges,4.0,37.0,279728.0,278624.5,129629.7531,120943.0,440720.0,319777.0,6708.75,2845.5,7408.7897,1679.0,19465.0,25862.25,10893.0,30104.1599,4130.0,77533.0,4.25,4.0,2.586,1.0,8.0,186.0,68.5,237.1487,14.0,593.0,4320784512.25,2206675921.5,5201993554.7634,15934144.0,12853852062.0,4320504784.25,2206397297.0,5201911654.4356,15813201.0,12853411342.0
1337,Binance.com,bc1qdgw9chdnttezeypgu6gexk949nnag7r43qwkvv,exchanges,4.0,35.0,270956.5,278624.5,119207.4153,120943.0,405634.0,284691.0,6634.5,2697.0,7439.3448,1679.0,19465.0,25565.25,10299.0,30214.9235,4130.0,77533.0,3.75,3.0,2.9475,1.0,8.0,186.0,68.5,237.1487,14.0,593.0,1632321496.75,1155900055.0,1691911365.4095,15934144.0,4201551733.0,1632050540.25,1155513090.0,1691917796.2067,15813201.0,4201362780.0
